SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	AffixFams
List-2023-1308-43	FIREWOOD	List-2023-1308-72	SMOKE (EXHAUST)	5
List-2023-1308-43	FIREWOOD	List-2023-1308-75	EMBERS	4
List-2023-1308-43	FIREWOOD	List-2023-1308-787	YOKE	4
List-2023-1308-43	FIREWOOD	List-2023-1308-81	CHARCOAL	9
List-2023-1308-44	STONE OR ROCK	List-2023-1308-1077	WANT	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-11	PRECIPICE	6
List-2023-1308-44	STONE OR ROCK	List-2023-1308-1223	SLING	8
List-2023-1308-44	STONE OR ROCK	List-2023-1308-1306	REEF	7
List-2023-1308-44	STONE OR ROCK	List-2023-1308-17	CAVE	15
List-2023-1308-44	STONE OR ROCK	List-2023-1308-457	MORTAR	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-458	PESTLE	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-478	SUGAR	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-518	STOCKING	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-531	JEWEL	6
List-2023-1308-44	STONE OR ROCK	List-2023-1308-585	MASON	7
List-2023-1308-44	STONE OR ROCK	List-2023-1308-586	SCULPTOR	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-587	BRICK	7
List-2023-1308-44	STONE OR ROCK	List-2023-1308-588	MORTAR BINDER	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-712	POTTER	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-728	ROLL	4
List-2023-1308-46	SKY	List-2023-1308-1209	GOD	8
List-2023-1308-46	SKY	List-2023-1308-1287	HEAVEN	10
List-2023-1308-46	SKY	List-2023-1308-51	LIGHTNING	5
List-2023-1308-46	SKY	List-2023-1308-52	BOLT (OF LIGHTNING)	7
List-2023-1308-46	SKY	List-2023-1308-53	THUNDER	8
List-2023-1308-46	SKY	List-2023-1308-56	RAINBOW	4
List-2023-1308-46	SKY	List-2023-1308-57	LIGHT (RADIATION)	4
List-2023-1308-46	SKY	List-2023-1308-63	WEATHER	5
List-2023-1308-46	SKY	List-2023-1308-64	CLOUD	14
List-2023-1308-46	SKY	List-2023-1308-65	FOG	4
List-2023-1308-47	SUN	List-2023-1308-1002	SUMMER	5
List-2023-1308-47	SUN	List-2023-1308-1302	LUNCH	6
List-2023-1308-47	SUN	List-2023-1308-48	MOON	4
List-2023-1308-47	SUN	List-2023-1308-57	LIGHT (RADIATION)	6
List-2023-1308-47	SUN	List-2023-1308-684	SHINE	6
List-2023-1308-47	SUN	List-2023-1308-843	LATE	5
List-2023-1308-47	SUN	List-2023-1308-878	EAST	27
List-2023-1308-47	SUN	List-2023-1308-879	WEST	27
List-2023-1308-47	SUN	List-2023-1308-977	DAY (NOT NIGHT)	6
List-2023-1308-47	SUN	List-2023-1308-979	DAWN	9
List-2023-1308-47	SUN	List-2023-1308-981	MIDDAY	21
List-2023-1308-47	SUN	List-2023-1308-982	AFTERNOON	13
List-2023-1308-47	SUN	List-2023-1308-983	EVENING	6
List-2023-1308-47	SUN	List-2023-1308-984	TODAY	13
List-2023-1308-47	SUN	List-2023-1308-986	DAY AFTER TOMORROW	5
List-2023-1308-47	SUN	List-2023-1308-987	YESTERDAY	6
List-2023-1308-47	SUN	List-2023-1308-988	YEAR	4
List-2023-1308-47	SUN	List-2023-1308-989	DAY BEFORE YESTERDAY	8
List-2023-1308-47	SUN	List-2023-1308-991	CLOCK	10
List-2023-1308-47	SUN	List-2023-1308-992	WEEK	5
List-2023-1308-47	SUN	List-2023-1308-993	SUNDAY	9
List-2023-1308-47	SUN	List-2023-1308-994	MONDAY	5
List-2023-1308-47	SUN	List-2023-1308-995	TUESDAY	5
List-2023-1308-47	SUN	List-2023-1308-996	WEDNESDAY	5
List-2023-1308-47	SUN	List-2023-1308-997	THURSDAY	5
List-2023-1308-47	SUN	List-2023-1308-998	FRIDAY	5
List-2023-1308-47	SUN	List-2023-1308-999	SATURDAY	6
List-2023-1308-48	MOON	List-2023-1308-1000	WINTER	4
List-2023-1308-48	MOON	List-2023-1308-49	MONTH	5
List-2023-1308-48	MOON	List-2023-1308-830	WAGES	4
List-2023-1308-49	MONTH	List-2023-1308-1000	WINTER	4
List-2023-1308-49	MONTH	List-2023-1308-48	MOON	5
List-2023-1308-49	MONTH	List-2023-1308-830	WAGES	6
List-2023-1308-51	LIGHTNING	List-2023-1308-52	BOLT (OF LIGHTNING)	12
List-2023-1308-52	BOLT (OF LIGHTNING)	List-2023-1308-51	LIGHTNING	4
List-2023-1308-53	THUNDER	List-2023-1308-51	LIGHTNING	7
List-2023-1308-53	THUNDER	List-2023-1308-52	BOLT (OF LIGHTNING)	11
List-2023-1308-55	WIND	List-2023-1308-22	CALM (OF SEA)	4
List-2023-1308-55	WIND	List-2023-1308-341	BREATH OR BREATHE	4
List-2023-1308-55	WIND	List-2023-1308-54	STORM	17
List-2023-1308-55	WIND	List-2023-1308-719	FAN (OBJECT)	5
List-2023-1308-55	WIND	List-2023-1308-720	FAN (ACTION)	10
List-2023-1308-55	WIND	List-2023-1308-741	BLOW (OF WIND)	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1022	BRIGHT	9
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1023	LIGHT (COLOR)	6
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1046	CLEAR	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-242	FIREFLY	4
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-48	MOON	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-575	TORCH OR LAMP	8
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-576	CANDLE	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-58	DARKNESS	4
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-684	SHINE	12
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-979	DAWN	10
List-2023-1308-58	DARKNESS	List-2023-1308-1025	DARK	4
List-2023-1308-58	DARKNESS	List-2023-1308-978	NIGHT	4
List-2023-1308-58	DARKNESS	List-2023-1308-983	EVENING	7
List-2023-1308-59	SHADE	List-2023-1308-1293	GHOST	4
List-2023-1308-60	EDGE	List-2023-1308-1188	BOUNDARY	5
List-2023-1308-60	EDGE	List-2023-1308-16	SHORE	15
List-2023-1308-60	EDGE	List-2023-1308-279	EYELID	5
List-2023-1308-60	EDGE	List-2023-1308-28	CAPE	4
List-2023-1308-60	EDGE	List-2023-1308-289	LIP	7
List-2023-1308-60	EDGE	List-2023-1308-347	SPIT	4
List-2023-1308-60	EDGE	List-2023-1308-844	BESIDE	4
List-2023-1308-60	EDGE	List-2023-1308-907	SQUARE	4
List-2023-1308-60	EDGE	List-2023-1308-967	FINISH	4
List-2023-1308-62	AIR	List-2023-1308-1005	SMELL (STINK)	4
List-2023-1308-62	AIR	List-2023-1308-341	BREATH OR BREATHE	11
List-2023-1308-62	AIR	List-2023-1308-400	REST	5
List-2023-1308-62	AIR	List-2023-1308-425	CHOKE	4
List-2023-1308-62	AIR	List-2023-1308-54	STORM	11
List-2023-1308-62	AIR	List-2023-1308-63	WEATHER	4
List-2023-1308-62	AIR	List-2023-1308-720	FAN (ACTION)	6
List-2023-1308-62	AIR	List-2023-1308-741	BLOW (OF WIND)	5
List-2023-1308-63	WEATHER	List-2023-1308-1000	WINTER	5
List-2023-1308-63	WEATHER	List-2023-1308-1004	SEASON	5
List-2023-1308-63	WEATHER	List-2023-1308-981	MIDDAY	4
List-2023-1308-63	WEATHER	List-2023-1308-983	EVENING	4
List-2023-1308-63	WEATHER	List-2023-1308-984	TODAY	5
List-2023-1308-64	CLOUD	List-2023-1308-51	LIGHTNING	4
List-2023-1308-64	CLOUD	List-2023-1308-65	FOG	11
List-2023-1308-65	FOG	List-2023-1308-4	DUST	4
List-2023-1308-65	FOG	List-2023-1308-61	DEW	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-1000	WINTER	6
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-1002	SUMMER	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-1004	SEASON	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-51	LIGHTNING	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-53	THUNDER	5
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-54	STORM	13
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-61	DEW	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-64	CLOUD	4
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-65	FOG	4
List-2023-1308-69	GLASS	List-2023-1308-546	MIRROR	4
List-2023-1308-70	FIRE	List-2023-1308-1228	CANNON OR GUN	5
List-2023-1308-70	FIRE	List-2023-1308-1272	ARSON	11
List-2023-1308-70	FIRE	List-2023-1308-1288	HELL	15
List-2023-1308-70	FIRE	List-2023-1308-242	FIREFLY	5
List-2023-1308-70	FIRE	List-2023-1308-42	WOOD	4
List-2023-1308-70	FIRE	List-2023-1308-43	FIREWOOD	13
List-2023-1308-70	FIRE	List-2023-1308-431	OVEN	8
List-2023-1308-70	FIRE	List-2023-1308-51	LIGHTNING	7
List-2023-1308-70	FIRE	List-2023-1308-52	BOLT (OF LIGHTNING)	5
List-2023-1308-70	FIRE	List-2023-1308-546	MIRROR	4
List-2023-1308-70	FIRE	List-2023-1308-555	COOKHOUSE	10
List-2023-1308-70	FIRE	List-2023-1308-565	FIREPLACE	25
List-2023-1308-70	FIRE	List-2023-1308-566	STOVE	12
List-2023-1308-70	FIRE	List-2023-1308-567	CHIMNEY	8
List-2023-1308-70	FIRE	List-2023-1308-575	TORCH OR LAMP	6
List-2023-1308-70	FIRE	List-2023-1308-576	CANDLE	7
List-2023-1308-70	FIRE	List-2023-1308-71	FLAME	27
List-2023-1308-70	FIRE	List-2023-1308-719	FAN (OBJECT)	4
List-2023-1308-70	FIRE	List-2023-1308-72	SMOKE (EXHAUST)	15
List-2023-1308-70	FIRE	List-2023-1308-74	ASH	11
List-2023-1308-70	FIRE	List-2023-1308-75	EMBERS	22
List-2023-1308-70	FIRE	List-2023-1308-76	BURN (SOMETHING)	7
List-2023-1308-70	FIRE	List-2023-1308-77	BURNING	6
List-2023-1308-70	FIRE	List-2023-1308-78	LIGHT (IGNITE)	14
List-2023-1308-70	FIRE	List-2023-1308-788	SHIP	4
List-2023-1308-70	FIRE	List-2023-1308-79	EXTINGUISH	4
List-2023-1308-70	FIRE	List-2023-1308-80	MATCH	21
List-2023-1308-70	FIRE	List-2023-1308-81	CHARCOAL	10
List-2023-1308-71	FLAME	List-2023-1308-51	LIGHTNING	5
List-2023-1308-71	FLAME	List-2023-1308-565	FIREPLACE	4
List-2023-1308-71	FLAME	List-2023-1308-75	EMBERS	7
List-2023-1308-71	FLAME	List-2023-1308-78	LIGHT (IGNITE)	5
List-2023-1308-71	FLAME	List-2023-1308-80	MATCH	5
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-567	CHIMNEY	15
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-64	CLOUD	4
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-65	FOG	9
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-73	SMOKE (INHALE)	10
List-2023-1308-73	SMOKE (INHALE)	List-2023-1308-634	TOBACCO	7
List-2023-1308-73	SMOKE (INHALE)	List-2023-1308-635	PIPE	5
List-2023-1308-74	ASH	List-2023-1308-565	FIREPLACE	4
List-2023-1308-75	EMBERS	List-2023-1308-81	CHARCOAL	7
List-2023-1308-76	BURN (SOMETHING)	List-2023-1308-1272	ARSON	6
List-2023-1308-76	BURN (SOMETHING)	List-2023-1308-77	BURNING	4
List-2023-1308-76	BURN (SOMETHING)	List-2023-1308-78	LIGHT (IGNITE)	9
List-2023-1308-77	BURNING	List-2023-1308-1272	ARSON	5
List-2023-1308-77	BURNING	List-2023-1308-71	FLAME	4
List-2023-1308-77	BURNING	List-2023-1308-76	BURN (SOMETHING)	9
List-2023-1308-77	BURNING	List-2023-1308-78	LIGHT (IGNITE)	6
List-2023-1308-78	LIGHT (IGNITE)	List-2023-1308-1272	ARSON	4
List-2023-1308-78	LIGHT (IGNITE)	List-2023-1308-43	FIREWOOD	4
List-2023-1308-78	LIGHT (IGNITE)	List-2023-1308-684	SHINE	4
List-2023-1308-81	CHARCOAL	List-2023-1308-75	EMBERS	9
List-2023-1308-82	PERSON	List-2023-1308-1009	STINKING	4
List-2023-1308-82	PERSON	List-2023-1308-105	MARRIED MAN	10
List-2023-1308-82	PERSON	List-2023-1308-106	MARRIED WOMAN	4
List-2023-1308-82	PERSON	List-2023-1308-1113	TEACHER	6
List-2023-1308-82	PERSON	List-2023-1308-117	OLD MAN	10
List-2023-1308-82	PERSON	List-2023-1308-1179	POET	5
List-2023-1308-82	PERSON	List-2023-1308-1189	PEOPLE	19
List-2023-1308-82	PERSON	List-2023-1308-119	OLD WOMAN	5
List-2023-1308-82	PERSON	List-2023-1308-1190	CLAN	6
List-2023-1308-82	PERSON	List-2023-1308-1195	NOBLE	6
List-2023-1308-82	PERSON	List-2023-1308-1196	CITIZEN	8
List-2023-1308-82	PERSON	List-2023-1308-1198	SLAVE	7
List-2023-1308-82	PERSON	List-2023-1308-1199	SERVANT	9
List-2023-1308-82	PERSON	List-2023-1308-1200	FREEMAN	8
List-2023-1308-82	PERSON	List-2023-1308-1204	ENEMY	4
List-2023-1308-82	PERSON	List-2023-1308-1205	NEIGHBOUR	9
List-2023-1308-82	PERSON	List-2023-1308-1206	STRANGER	15
List-2023-1308-82	PERSON	List-2023-1308-1207	GUEST	6
List-2023-1308-82	PERSON	List-2023-1308-1208	HOST	5
List-2023-1308-82	PERSON	List-2023-1308-1221	SOLDIER	7
List-2023-1308-82	PERSON	List-2023-1308-1240	PRISONER	8
List-2023-1308-82	PERSON	List-2023-1308-1244	FISHERMAN	10
List-2023-1308-82	PERSON	List-2023-1308-1255	JUDGE	5
List-2023-1308-82	PERSON	List-2023-1308-1256	PLAINTIFF	6
List-2023-1308-82	PERSON	List-2023-1308-1257	DEFENDANT	7
List-2023-1308-82	PERSON	List-2023-1308-1269	MURDER	16
List-2023-1308-82	PERSON	List-2023-1308-1275	THIEF	7
List-2023-1308-82	PERSON	List-2023-1308-1291	MAGICIAN	4
List-2023-1308-82	PERSON	List-2023-1308-131	ANCESTORS	6
List-2023-1308-82	PERSON	List-2023-1308-149	WIDOWER	6
List-2023-1308-82	PERSON	List-2023-1308-150	RELATIVES	5
List-2023-1308-82	PERSON	List-2023-1308-164	HERDSMAN	6
List-2023-1308-82	PERSON	List-2023-1308-268	CHIEFTAIN	4
List-2023-1308-82	PERSON	List-2023-1308-376	CORPSE	7
List-2023-1308-82	PERSON	List-2023-1308-382	SICK	4
List-2023-1308-82	PERSON	List-2023-1308-396	PHYSICIAN	4
List-2023-1308-82	PERSON	List-2023-1308-490	TAILOR	6
List-2023-1308-82	PERSON	List-2023-1308-521	SHOEMAKER	4
List-2023-1308-82	PERSON	List-2023-1308-523	HEADBAND OR HEADDRESS	4
List-2023-1308-82	PERSON	List-2023-1308-585	MASON	4
List-2023-1308-82	PERSON	List-2023-1308-590	FARMER	7
List-2023-1308-82	PERSON	List-2023-1308-694	CARPENTER	5
List-2023-1308-82	PERSON	List-2023-1308-819	BEGGAR	7
List-2023-1308-82	PERSON	List-2023-1308-83	MAN	7
List-2023-1308-82	PERSON	List-2023-1308-833	MERCHANT	8
List-2023-1308-82	PERSON	List-2023-1308-84	WOMAN	8
List-2023-1308-82	PERSON	List-2023-1308-86	MALE (OF PERSON)	4
List-2023-1308-82	PERSON	List-2023-1308-88	FEMALE (OF PERSON)	4
List-2023-1308-82	PERSON	List-2023-1308-90	BOY	5
List-2023-1308-82	PERSON	List-2023-1308-92	YOUNG MAN	5
List-2023-1308-82	PERSON	List-2023-1308-934	CROWD	18
List-2023-1308-82	PERSON	List-2023-1308-96	CHILD (YOUNG HUMAN)	4
List-2023-1308-83	MAN	List-2023-1308-105	MARRIED MAN	16
List-2023-1308-83	MAN	List-2023-1308-106	MARRIED WOMAN	9
List-2023-1308-83	MAN	List-2023-1308-116	GRANDFATHER	5
List-2023-1308-83	MAN	List-2023-1308-117	OLD MAN	13
List-2023-1308-83	MAN	List-2023-1308-1189	PEOPLE	6
List-2023-1308-83	MAN	List-2023-1308-119	OLD WOMAN	4
List-2023-1308-83	MAN	List-2023-1308-1196	CITIZEN	4
List-2023-1308-83	MAN	List-2023-1308-1199	SERVANT	4
List-2023-1308-83	MAN	List-2023-1308-120	GRANDSON	4
List-2023-1308-83	MAN	List-2023-1308-1200	FREEMAN	5
List-2023-1308-83	MAN	List-2023-1308-1205	NEIGHBOUR	4
List-2023-1308-83	MAN	List-2023-1308-1206	STRANGER	6
List-2023-1308-83	MAN	List-2023-1308-1208	HOST	4
List-2023-1308-83	MAN	List-2023-1308-1221	SOLDIER	5
List-2023-1308-83	MAN	List-2023-1308-1244	FISHERMAN	7
List-2023-1308-83	MAN	List-2023-1308-1269	MURDER	6
List-2023-1308-83	MAN	List-2023-1308-128	NEPHEW	5
List-2023-1308-83	MAN	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	7
List-2023-1308-83	MAN	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	5
List-2023-1308-83	MAN	List-2023-1308-137	SON-IN-LAW (OF MAN)	4
List-2023-1308-83	MAN	List-2023-1308-143	STEPFATHER	4
List-2023-1308-83	MAN	List-2023-1308-148	WIDOW	4
List-2023-1308-83	MAN	List-2023-1308-149	WIDOWER	12
List-2023-1308-83	MAN	List-2023-1308-166	BULL	12
List-2023-1308-83	MAN	List-2023-1308-171	RAM	8
List-2023-1308-83	MAN	List-2023-1308-174	BOAR (MALE PIG)	10
List-2023-1308-83	MAN	List-2023-1308-178	MALE GOAT	7
List-2023-1308-83	MAN	List-2023-1308-181	STALLION	12
List-2023-1308-83	MAN	List-2023-1308-187	ROOSTER	15
List-2023-1308-83	MAN	List-2023-1308-554	MEN'S HOUSE	6
List-2023-1308-83	MAN	List-2023-1308-817	RICH	4
List-2023-1308-83	MAN	List-2023-1308-82	PERSON	6
List-2023-1308-83	MAN	List-2023-1308-86	MALE (OF PERSON)	7
List-2023-1308-83	MAN	List-2023-1308-87	MALE (OF ANIMAL)	7
List-2023-1308-83	MAN	List-2023-1308-90	BOY	21
List-2023-1308-83	MAN	List-2023-1308-91	SON	8
List-2023-1308-83	MAN	List-2023-1308-92	YOUNG MAN	9
List-2023-1308-83	MAN	List-2023-1308-934	CROWD	6
List-2023-1308-83	MAN	List-2023-1308-98	HUSBAND	6
List-2023-1308-83	MAN	List-2023-1308-99	MARRY	5
List-2023-1308-84	WOMAN	List-2023-1308-105	MARRIED MAN	10
List-2023-1308-84	WOMAN	List-2023-1308-106	MARRIED WOMAN	20
List-2023-1308-84	WOMAN	List-2023-1308-112	SISTER	11
List-2023-1308-84	WOMAN	List-2023-1308-113	OLDER SISTER	4
List-2023-1308-84	WOMAN	List-2023-1308-114	YOUNGER SISTER	6
List-2023-1308-84	WOMAN	List-2023-1308-118	GRANDMOTHER	4
List-2023-1308-84	WOMAN	List-2023-1308-119	OLD WOMAN	20
List-2023-1308-84	WOMAN	List-2023-1308-1194	QUEEN	8
List-2023-1308-84	WOMAN	List-2023-1308-121	GRANDDAUGHTER	6
List-2023-1308-84	WOMAN	List-2023-1308-1216	PROSTITUTE	19
List-2023-1308-84	WOMAN	List-2023-1308-125	AUNT	4
List-2023-1308-84	WOMAN	List-2023-1308-1271	RAPE	6
List-2023-1308-84	WOMAN	List-2023-1308-129	NIECE	8
List-2023-1308-84	WOMAN	List-2023-1308-1291	MAGICIAN	8
List-2023-1308-84	WOMAN	List-2023-1308-1292	ELF OR FAIRY	4
List-2023-1308-84	WOMAN	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	7
List-2023-1308-84	WOMAN	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	8
List-2023-1308-84	WOMAN	List-2023-1308-139	DAUGHTER-IN-LAW (OF MAN)	7
List-2023-1308-84	WOMAN	List-2023-1308-140	DAUGHTER-IN-LAW (OF WOMAN)	6
List-2023-1308-84	WOMAN	List-2023-1308-144	STEPMOTHER	6
List-2023-1308-84	WOMAN	List-2023-1308-146	STEPDAUGHTER	6
List-2023-1308-84	WOMAN	List-2023-1308-148	WIDOW	17
List-2023-1308-84	WOMAN	List-2023-1308-149	WIDOWER	4
List-2023-1308-84	WOMAN	List-2023-1308-168	COW	8
List-2023-1308-84	WOMAN	List-2023-1308-172	EWE	11
List-2023-1308-84	WOMAN	List-2023-1308-175	SOW (FEMALE PIG)	15
List-2023-1308-84	WOMAN	List-2023-1308-182	MARE	16
List-2023-1308-84	WOMAN	List-2023-1308-188	HEN	14
List-2023-1308-84	WOMAN	List-2023-1308-512	DRESS	12
List-2023-1308-84	WOMAN	List-2023-1308-85	WIFE	10
List-2023-1308-84	WOMAN	List-2023-1308-88	FEMALE (OF PERSON)	5
List-2023-1308-84	WOMAN	List-2023-1308-89	FEMALE (OF ANIMAL)	8
List-2023-1308-84	WOMAN	List-2023-1308-93	GIRL	27
List-2023-1308-84	WOMAN	List-2023-1308-94	DAUGHTER	17
List-2023-1308-84	WOMAN	List-2023-1308-95	YOUNG WOMAN	14
List-2023-1308-84	WOMAN	List-2023-1308-99	MARRY	9
List-2023-1308-85	WIFE	List-2023-1308-100	MARRIAGE OR WEDDING	8
List-2023-1308-85	WIFE	List-2023-1308-101	DIVORCE	9
List-2023-1308-85	WIFE	List-2023-1308-105	MARRIED MAN	14
List-2023-1308-85	WIFE	List-2023-1308-106	MARRIED WOMAN	13
List-2023-1308-85	WIFE	List-2023-1308-114	YOUNGER SISTER	4
List-2023-1308-85	WIFE	List-2023-1308-118	GRANDMOTHER	4
List-2023-1308-85	WIFE	List-2023-1308-119	OLD WOMAN	10
List-2023-1308-85	WIFE	List-2023-1308-1194	QUEEN	10
List-2023-1308-85	WIFE	List-2023-1308-121	GRANDDAUGHTER	4
List-2023-1308-85	WIFE	List-2023-1308-1216	PROSTITUTE	7
List-2023-1308-85	WIFE	List-2023-1308-1270	ADULTERY	5
List-2023-1308-85	WIFE	List-2023-1308-1291	MAGICIAN	4
List-2023-1308-85	WIFE	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	4
List-2023-1308-85	WIFE	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	6
List-2023-1308-85	WIFE	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	9
List-2023-1308-85	WIFE	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	8
List-2023-1308-85	WIFE	List-2023-1308-139	DAUGHTER-IN-LAW (OF MAN)	8
List-2023-1308-85	WIFE	List-2023-1308-140	DAUGHTER-IN-LAW (OF WOMAN)	7
List-2023-1308-85	WIFE	List-2023-1308-144	STEPMOTHER	4
List-2023-1308-85	WIFE	List-2023-1308-145	STEPSON	5
List-2023-1308-85	WIFE	List-2023-1308-146	STEPDAUGHTER	6
List-2023-1308-85	WIFE	List-2023-1308-148	WIDOW	10
List-2023-1308-85	WIFE	List-2023-1308-149	WIDOWER	8
List-2023-1308-85	WIFE	List-2023-1308-168	COW	4
List-2023-1308-85	WIFE	List-2023-1308-172	EWE	5
List-2023-1308-85	WIFE	List-2023-1308-175	SOW (FEMALE PIG)	4
List-2023-1308-85	WIFE	List-2023-1308-182	MARE	4
List-2023-1308-85	WIFE	List-2023-1308-188	HEN	6
List-2023-1308-85	WIFE	List-2023-1308-512	DRESS	5
List-2023-1308-85	WIFE	List-2023-1308-84	WOMAN	9
List-2023-1308-85	WIFE	List-2023-1308-88	FEMALE (OF PERSON)	5
List-2023-1308-85	WIFE	List-2023-1308-89	FEMALE (OF ANIMAL)	4
List-2023-1308-85	WIFE	List-2023-1308-93	GIRL	10
List-2023-1308-85	WIFE	List-2023-1308-94	DAUGHTER	4
List-2023-1308-85	WIFE	List-2023-1308-95	YOUNG WOMAN	6
List-2023-1308-85	WIFE	List-2023-1308-99	MARRY	14
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-105	MARRIED MAN	13
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-106	MARRIED WOMAN	7
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-107	CHILD (DESCENDANT)	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-108	BROTHER	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-110	OLDER BROTHER	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-111	YOUNGER BROTHER	5
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-116	GRANDFATHER	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-117	OLD MAN	13
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-120	GRANDSON	8
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-1201	COMMAND	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-1244	FISHERMAN	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-128	NEPHEW	7
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	6
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-148	WIDOW	5
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-149	WIDOWER	12
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-166	BULL	19
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-167	OX	6
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-171	RAM	17
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-174	BOAR (MALE PIG)	19
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-178	MALE GOAT	15
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-181	STALLION	19
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-187	ROOSTER	19
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-513	SHIRT	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-554	MEN'S HOUSE	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-82	PERSON	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-83	MAN	10
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-87	MALE (OF ANIMAL)	7
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-90	BOY	19
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-91	SON	9
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-92	YOUNG MAN	12
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-955	OLD	4
List-2023-1308-86	MALE (OF PERSON)	List-2023-1308-99	MARRY	4
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-104	PARENTS	4
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-105	MARRIED MAN	9
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-106	MARRIED WOMAN	6
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-117	OLD MAN	11
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-120	GRANDSON	6
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-128	NEPHEW	4
List-2023-1308-87	MALE (OF ANIMAL)	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	8
