SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	FullFams
List-2023-1308-89	FEMALE (OF ANIMAL)	List-2023-1308-85	WIFE	11
List-2023-1308-89	FEMALE (OF ANIMAL)	List-2023-1308-88	FEMALE (OF PERSON)	38
List-2023-1308-90	BOY	List-2023-1308-107	CHILD (DESCENDANT)	5
List-2023-1308-90	BOY	List-2023-1308-83	MAN	3
List-2023-1308-90	BOY	List-2023-1308-86	MALE (OF PERSON)	4
List-2023-1308-90	BOY	List-2023-1308-91	SON	12
List-2023-1308-90	BOY	List-2023-1308-92	YOUNG MAN	14
List-2023-1308-90	BOY	List-2023-1308-93	GIRL	12
List-2023-1308-90	BOY	List-2023-1308-954	YOUNG	4
List-2023-1308-90	BOY	List-2023-1308-96	CHILD (YOUNG HUMAN)	28
List-2023-1308-90	BOY	List-2023-1308-97	BABY	9
List-2023-1308-91	SON	List-2023-1308-107	CHILD (DESCENDANT)	19
List-2023-1308-91	SON	List-2023-1308-128	NEPHEW	5
List-2023-1308-91	SON	List-2023-1308-132	DESCENDANTS	3
List-2023-1308-91	SON	List-2023-1308-145	STEPSON	3
List-2023-1308-91	SON	List-2023-1308-83	MAN	3
List-2023-1308-91	SON	List-2023-1308-86	MALE (OF PERSON)	3
List-2023-1308-91	SON	List-2023-1308-886	SMALL	3
List-2023-1308-91	SON	List-2023-1308-90	BOY	12
List-2023-1308-91	SON	List-2023-1308-92	YOUNG MAN	6
List-2023-1308-91	SON	List-2023-1308-94	DAUGHTER	16
List-2023-1308-91	SON	List-2023-1308-96	CHILD (YOUNG HUMAN)	11
List-2023-1308-92	YOUNG MAN	List-2023-1308-107	CHILD (DESCENDANT)	3
List-2023-1308-92	YOUNG MAN	List-2023-1308-90	BOY	14
List-2023-1308-92	YOUNG MAN	List-2023-1308-91	SON	6
List-2023-1308-92	YOUNG MAN	List-2023-1308-95	YOUNG WOMAN	8
List-2023-1308-92	YOUNG MAN	List-2023-1308-954	YOUNG	13
List-2023-1308-93	GIRL	List-2023-1308-84	WOMAN	4
List-2023-1308-93	GIRL	List-2023-1308-90	BOY	12
List-2023-1308-93	GIRL	List-2023-1308-94	DAUGHTER	13
List-2023-1308-93	GIRL	List-2023-1308-95	YOUNG WOMAN	14
List-2023-1308-93	GIRL	List-2023-1308-96	CHILD (YOUNG HUMAN)	16
List-2023-1308-93	GIRL	List-2023-1308-97	BABY	5
List-2023-1308-94	DAUGHTER	List-2023-1308-107	CHILD (DESCENDANT)	12
List-2023-1308-94	DAUGHTER	List-2023-1308-129	NIECE	5
List-2023-1308-94	DAUGHTER	List-2023-1308-84	WOMAN	4
List-2023-1308-94	DAUGHTER	List-2023-1308-88	FEMALE (OF PERSON)	4
List-2023-1308-94	DAUGHTER	List-2023-1308-91	SON	16
List-2023-1308-94	DAUGHTER	List-2023-1308-93	GIRL	13
List-2023-1308-94	DAUGHTER	List-2023-1308-95	YOUNG WOMAN	6
List-2023-1308-94	DAUGHTER	List-2023-1308-96	CHILD (YOUNG HUMAN)	5
List-2023-1308-95	YOUNG WOMAN	List-2023-1308-84	WOMAN	3
List-2023-1308-95	YOUNG WOMAN	List-2023-1308-92	YOUNG MAN	8
List-2023-1308-95	YOUNG WOMAN	List-2023-1308-93	GIRL	14
List-2023-1308-95	YOUNG WOMAN	List-2023-1308-94	DAUGHTER	6
List-2023-1308-95	YOUNG WOMAN	List-2023-1308-954	YOUNG	8
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-107	CHILD (DESCENDANT)	16
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-1112	PUPIL (STUDENT)	3
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-128	NEPHEW	3
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-886	SMALL	3
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-90	BOY	28
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-91	SON	11
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-93	GIRL	16
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-94	DAUGHTER	5
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-954	YOUNG	5
List-2023-1308-96	CHILD (YOUNG HUMAN)	List-2023-1308-97	BABY	25
List-2023-1308-97	BABY	List-2023-1308-107	CHILD (DESCENDANT)	7
List-2023-1308-97	BABY	List-2023-1308-886	SMALL	3
List-2023-1308-97	BABY	List-2023-1308-90	BOY	9
List-2023-1308-97	BABY	List-2023-1308-93	GIRL	5
List-2023-1308-97	BABY	List-2023-1308-954	YOUNG	4
List-2023-1308-97	BABY	List-2023-1308-96	CHILD (YOUNG HUMAN)	25
List-2023-1308-98	HUSBAND	List-2023-1308-105	MARRIED MAN	8
List-2023-1308-98	HUSBAND	List-2023-1308-117	OLD MAN	3
List-2023-1308-98	HUSBAND	List-2023-1308-1197	MASTER	4
List-2023-1308-98	HUSBAND	List-2023-1308-83	MAN	17
List-2023-1308-98	HUSBAND	List-2023-1308-85	WIFE	16
List-2023-1308-98	HUSBAND	List-2023-1308-86	MALE (OF PERSON)	15
List-2023-1308-98	HUSBAND	List-2023-1308-87	MALE (OF ANIMAL)	12
List-2023-1308-98	HUSBAND	List-2023-1308-99	MARRY	4
List-2023-1308-99	MARRY	List-2023-1308-100	MARRIAGE OR WEDDING	8
List-2023-1308-99	MARRY	List-2023-1308-360	COPULATE	4
List-2023-1308-99	MARRY	List-2023-1308-769	TAKE	3
List-2023-1308-99	MARRY	List-2023-1308-85	WIFE	3
List-2023-1308-99	MARRY	List-2023-1308-98	HUSBAND	4
List-2023-1308-100	MARRIAGE OR WEDDING	List-2023-1308-99	MARRY	8
List-2023-1308-101	DIVORCE	List-2023-1308-733	THROW	6
List-2023-1308-102	FATHER	List-2023-1308-116	GRANDFATHER	4
List-2023-1308-102	FATHER	List-2023-1308-1197	MASTER	3
List-2023-1308-102	FATHER	List-2023-1308-122	UNCLE	5
List-2023-1308-102	FATHER	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	10
List-2023-1308-102	FATHER	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	3
List-2023-1308-102	FATHER	List-2023-1308-143	STEPFATHER	5
List-2023-1308-102	FATHER	List-2023-1308-86	MALE (OF PERSON)	3
List-2023-1308-102	FATHER	List-2023-1308-87	MALE (OF ANIMAL)	4
List-2023-1308-103	MOTHER	List-2023-1308-118	GRANDMOTHER	4
List-2023-1308-103	MOTHER	List-2023-1308-119	OLD WOMAN	3
List-2023-1308-103	MOTHER	List-2023-1308-125	AUNT	3
List-2023-1308-103	MOTHER	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	10
List-2023-1308-103	MOTHER	List-2023-1308-88	FEMALE (OF PERSON)	3
List-2023-1308-103	MOTHER	List-2023-1308-89	FEMALE (OF ANIMAL)	3
List-2023-1308-104	PARENTS	List-2023-1308-150	RELATIVES	5
List-2023-1308-104	PARENTS	List-2023-1308-151	FAMILY	7
List-2023-1308-105	MARRIED MAN	List-2023-1308-106	MARRIED WOMAN	6
List-2023-1308-105	MARRIED MAN	List-2023-1308-83	MAN	4
List-2023-1308-105	MARRIED MAN	List-2023-1308-85	WIFE	3
List-2023-1308-105	MARRIED MAN	List-2023-1308-86	MALE (OF PERSON)	3
List-2023-1308-105	MARRIED MAN	List-2023-1308-98	HUSBAND	8
List-2023-1308-106	MARRIED WOMAN	List-2023-1308-105	MARRIED MAN	6
List-2023-1308-106	MARRIED WOMAN	List-2023-1308-84	WOMAN	6
List-2023-1308-106	MARRIED WOMAN	List-2023-1308-85	WIFE	9
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-1190	CLAN	3
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-120	GRANDSON	3
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-121	GRANDDAUGHTER	4
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-128	NEPHEW	4
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-129	NIECE	3
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-132	DESCENDANTS	14
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-486	EGG	3
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-90	BOY	5
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-91	SON	19
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-92	YOUNG MAN	3
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-94	DAUGHTER	12
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-96	CHILD (YOUNG HUMAN)	16
List-2023-1308-107	CHILD (DESCENDANT)	List-2023-1308-97	BABY	7
List-2023-1308-108	BROTHER	List-2023-1308-109	SIBLING	20
List-2023-1308-108	BROTHER	List-2023-1308-110	OLDER BROTHER	9
List-2023-1308-108	BROTHER	List-2023-1308-111	YOUNGER BROTHER	11
List-2023-1308-108	BROTHER	List-2023-1308-112	SISTER	16
List-2023-1308-108	BROTHER	List-2023-1308-113	OLDER SISTER	3
List-2023-1308-108	BROTHER	List-2023-1308-114	YOUNGER SISTER	6
List-2023-1308-108	BROTHER	List-2023-1308-1203	FRIEND	3
List-2023-1308-108	BROTHER	List-2023-1308-122	UNCLE	3
List-2023-1308-108	BROTHER	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	3
List-2023-1308-108	BROTHER	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	3
List-2023-1308-108	BROTHER	List-2023-1308-130	COUSIN	15
List-2023-1308-108	BROTHER	List-2023-1308-150	RELATIVES	3
List-2023-1308-109	SIBLING	List-2023-1308-108	BROTHER	20
List-2023-1308-109	SIBLING	List-2023-1308-111	YOUNGER BROTHER	3
List-2023-1308-109	SIBLING	List-2023-1308-112	SISTER	16
List-2023-1308-109	SIBLING	List-2023-1308-114	YOUNGER SISTER	4
List-2023-1308-109	SIBLING	List-2023-1308-130	COUSIN	10
List-2023-1308-109	SIBLING	List-2023-1308-150	RELATIVES	3
List-2023-1308-110	OLDER BROTHER	List-2023-1308-108	BROTHER	9
List-2023-1308-110	OLDER BROTHER	List-2023-1308-113	OLDER SISTER	8
List-2023-1308-110	OLDER BROTHER	List-2023-1308-130	COUSIN	8
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-108	BROTHER	11
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-109	SIBLING	3
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-112	SISTER	5
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-114	YOUNGER SISTER	19
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-128	NEPHEW	3
List-2023-1308-111	YOUNGER BROTHER	List-2023-1308-130	COUSIN	7
List-2023-1308-112	SISTER	List-2023-1308-108	BROTHER	16
List-2023-1308-112	SISTER	List-2023-1308-109	SIBLING	16
List-2023-1308-112	SISTER	List-2023-1308-111	YOUNGER BROTHER	5
List-2023-1308-112	SISTER	List-2023-1308-113	OLDER SISTER	11
List-2023-1308-112	SISTER	List-2023-1308-114	YOUNGER SISTER	11
List-2023-1308-112	SISTER	List-2023-1308-1203	FRIEND	3
List-2023-1308-112	SISTER	List-2023-1308-125	AUNT	3
List-2023-1308-112	SISTER	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	4
List-2023-1308-112	SISTER	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	3
List-2023-1308-112	SISTER	List-2023-1308-130	COUSIN	13
List-2023-1308-112	SISTER	List-2023-1308-150	RELATIVES	3
List-2023-1308-113	OLDER SISTER	List-2023-1308-108	BROTHER	3
List-2023-1308-113	OLDER SISTER	List-2023-1308-110	OLDER BROTHER	8
List-2023-1308-113	OLDER SISTER	List-2023-1308-112	SISTER	11
List-2023-1308-113	OLDER SISTER	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	3
List-2023-1308-113	OLDER SISTER	List-2023-1308-130	COUSIN	7
List-2023-1308-114	YOUNGER SISTER	List-2023-1308-108	BROTHER	6
List-2023-1308-114	YOUNGER SISTER	List-2023-1308-109	SIBLING	4
List-2023-1308-114	YOUNGER SISTER	List-2023-1308-111	YOUNGER BROTHER	19
List-2023-1308-114	YOUNGER SISTER	List-2023-1308-112	SISTER	11
List-2023-1308-114	YOUNGER SISTER	List-2023-1308-130	COUSIN	7
List-2023-1308-115	TWINS	List-2023-1308-947	PAIR	3
List-2023-1308-116	GRANDFATHER	List-2023-1308-102	FATHER	4
List-2023-1308-116	GRANDFATHER	List-2023-1308-117	OLD MAN	10
List-2023-1308-116	GRANDFATHER	List-2023-1308-118	GRANDMOTHER	10
List-2023-1308-116	GRANDFATHER	List-2023-1308-120	GRANDSON	5
List-2023-1308-116	GRANDFATHER	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	3
List-2023-1308-116	GRANDFATHER	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	7
List-2023-1308-116	GRANDFATHER	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	6
List-2023-1308-117	OLD MAN	List-2023-1308-116	GRANDFATHER	10
List-2023-1308-117	OLD MAN	List-2023-1308-119	OLD WOMAN	14
List-2023-1308-117	OLD MAN	List-2023-1308-131	ANCESTORS	4
List-2023-1308-117	OLD MAN	List-2023-1308-955	OLD	20
List-2023-1308-117	OLD MAN	List-2023-1308-98	HUSBAND	3
List-2023-1308-118	GRANDMOTHER	List-2023-1308-103	MOTHER	4
List-2023-1308-118	GRANDMOTHER	List-2023-1308-116	GRANDFATHER	10
List-2023-1308-118	GRANDMOTHER	List-2023-1308-119	OLD WOMAN	13
List-2023-1308-118	GRANDMOTHER	List-2023-1308-121	GRANDDAUGHTER	4
List-2023-1308-118	GRANDMOTHER	List-2023-1308-125	AUNT	3
List-2023-1308-118	GRANDMOTHER	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	7
List-2023-1308-118	GRANDMOTHER	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	6
List-2023-1308-119	OLD WOMAN	List-2023-1308-103	MOTHER	3
List-2023-1308-119	OLD WOMAN	List-2023-1308-117	OLD MAN	14
List-2023-1308-119	OLD WOMAN	List-2023-1308-118	GRANDMOTHER	13
List-2023-1308-119	OLD WOMAN	List-2023-1308-955	OLD	11
List-2023-1308-120	GRANDSON	List-2023-1308-107	CHILD (DESCENDANT)	3
List-2023-1308-120	GRANDSON	List-2023-1308-116	GRANDFATHER	5
List-2023-1308-120	GRANDSON	List-2023-1308-121	GRANDDAUGHTER	33
List-2023-1308-120	GRANDSON	List-2023-1308-128	NEPHEW	8
List-2023-1308-120	GRANDSON	List-2023-1308-129	NIECE	6
List-2023-1308-120	GRANDSON	List-2023-1308-132	DESCENDANTS	3
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-107	CHILD (DESCENDANT)	4
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-118	GRANDMOTHER	4
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-120	GRANDSON	33
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-128	NEPHEW	5
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-129	NIECE	7
List-2023-1308-121	GRANDDAUGHTER	List-2023-1308-132	DESCENDANTS	3
List-2023-1308-122	UNCLE	List-2023-1308-102	FATHER	5
List-2023-1308-122	UNCLE	List-2023-1308-108	BROTHER	3
List-2023-1308-122	UNCLE	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	23
List-2023-1308-122	UNCLE	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	24
List-2023-1308-122	UNCLE	List-2023-1308-125	AUNT	4
List-2023-1308-122	UNCLE	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	3
List-2023-1308-122	UNCLE	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	3
List-2023-1308-122	UNCLE	List-2023-1308-128	NEPHEW	3
List-2023-1308-122	UNCLE	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	9
List-2023-1308-122	UNCLE	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	5
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-108	BROTHER	3
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-116	GRANDFATHER	3
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-122	UNCLE	23
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	16
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-125	AUNT	3
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	7
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	4
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	12
List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	8
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-102	FATHER	10
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-108	BROTHER	3
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-122	UNCLE	24
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	16
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	5
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-128	NEPHEW	3
List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	List-2023-1308-143	STEPFATHER	3
List-2023-1308-125	AUNT	List-2023-1308-103	MOTHER	3
List-2023-1308-125	AUNT	List-2023-1308-112	SISTER	3
List-2023-1308-125	AUNT	List-2023-1308-118	GRANDMOTHER	3
List-2023-1308-125	AUNT	List-2023-1308-122	UNCLE	4
List-2023-1308-125	AUNT	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	3
List-2023-1308-125	AUNT	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	19
List-2023-1308-125	AUNT	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	21
List-2023-1308-125	AUNT	List-2023-1308-130	COUSIN	4
List-2023-1308-125	AUNT	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	5
List-2023-1308-125	AUNT	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	5
List-2023-1308-125	AUNT	List-2023-1308-144	STEPMOTHER	3
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-103	MOTHER	10
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-112	SISTER	4
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-113	OLDER SISTER	3
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-122	UNCLE	3
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	7
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-125	AUNT	19
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	16
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-130	COUSIN	3
List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	3
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-112	SISTER	3
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-122	UNCLE	3
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	4
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	5
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-125	AUNT	21
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	16
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	9
List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	10
List-2023-1308-128	NEPHEW	List-2023-1308-107	CHILD (DESCENDANT)	4
List-2023-1308-128	NEPHEW	List-2023-1308-111	YOUNGER BROTHER	3
List-2023-1308-128	NEPHEW	List-2023-1308-120	GRANDSON	8
List-2023-1308-128	NEPHEW	List-2023-1308-121	GRANDDAUGHTER	5
List-2023-1308-128	NEPHEW	List-2023-1308-122	UNCLE	3
List-2023-1308-128	NEPHEW	List-2023-1308-124	PATERNAL UNCLE (FATHER'S BROTHER)	3
List-2023-1308-128	NEPHEW	List-2023-1308-129	NIECE	23
List-2023-1308-128	NEPHEW	List-2023-1308-130	COUSIN	5
List-2023-1308-128	NEPHEW	List-2023-1308-137	SON-IN-LAW (OF MAN)	4
List-2023-1308-128	NEPHEW	List-2023-1308-138	SON-IN-LAW (OF WOMAN)	3
List-2023-1308-128	NEPHEW	List-2023-1308-91	SON	5
List-2023-1308-128	NEPHEW	List-2023-1308-96	CHILD (YOUNG HUMAN)	3
List-2023-1308-129	NIECE	List-2023-1308-107	CHILD (DESCENDANT)	3
List-2023-1308-129	NIECE	List-2023-1308-120	GRANDSON	6
List-2023-1308-129	NIECE	List-2023-1308-121	GRANDDAUGHTER	7
List-2023-1308-129	NIECE	List-2023-1308-128	NEPHEW	23
List-2023-1308-129	NIECE	List-2023-1308-130	COUSIN	6
List-2023-1308-129	NIECE	List-2023-1308-139	DAUGHTER-IN-LAW (OF MAN)	5
List-2023-1308-129	NIECE	List-2023-1308-140	DAUGHTER-IN-LAW (OF WOMAN)	4
List-2023-1308-129	NIECE	List-2023-1308-146	STEPDAUGHTER	4
List-2023-1308-129	NIECE	List-2023-1308-94	DAUGHTER	5
List-2023-1308-130	COUSIN	List-2023-1308-108	BROTHER	15
List-2023-1308-130	COUSIN	List-2023-1308-109	SIBLING	10
List-2023-1308-130	COUSIN	List-2023-1308-110	OLDER BROTHER	8
List-2023-1308-130	COUSIN	List-2023-1308-111	YOUNGER BROTHER	7
List-2023-1308-130	COUSIN	List-2023-1308-112	SISTER	13
List-2023-1308-130	COUSIN	List-2023-1308-113	OLDER SISTER	7
List-2023-1308-130	COUSIN	List-2023-1308-114	YOUNGER SISTER	7
List-2023-1308-130	COUSIN	List-2023-1308-1203	FRIEND	3
List-2023-1308-130	COUSIN	List-2023-1308-125	AUNT	4
List-2023-1308-130	COUSIN	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	3
List-2023-1308-130	COUSIN	List-2023-1308-128	NEPHEW	5
List-2023-1308-130	COUSIN	List-2023-1308-129	NIECE	6
List-2023-1308-130	COUSIN	List-2023-1308-150	RELATIVES	3
List-2023-1308-131	ANCESTORS	List-2023-1308-117	OLD MAN	4
List-2023-1308-131	ANCESTORS	List-2023-1308-1190	CLAN	3
List-2023-1308-132	DESCENDANTS	List-2023-1308-107	CHILD (DESCENDANT)	14
List-2023-1308-132	DESCENDANTS	List-2023-1308-120	GRANDSON	3
List-2023-1308-132	DESCENDANTS	List-2023-1308-121	GRANDDAUGHTER	3
List-2023-1308-132	DESCENDANTS	List-2023-1308-150	RELATIVES	3
List-2023-1308-132	DESCENDANTS	List-2023-1308-91	SON	3
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-102	FATHER	3
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-116	GRANDFATHER	7
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-122	UNCLE	9
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	12
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	35
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	7
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	4
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-137	SON-IN-LAW (OF MAN)	13
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-138	SON-IN-LAW (OF WOMAN)	6
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-139	DAUGHTER-IN-LAW (OF MAN)	3
List-2023-1308-133	FATHER-IN-LAW (OF MAN)	List-2023-1308-143	STEPFATHER	4
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-116	GRANDFATHER	6
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-122	UNCLE	5
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-123	MATERNAL UNCLE (MOTHER'S BROTHER)	8
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	35
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	5
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	6
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-137	SON-IN-LAW (OF MAN)	6
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-138	SON-IN-LAW (OF WOMAN)	8
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-139	DAUGHTER-IN-LAW (OF MAN)	7
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-140	DAUGHTER-IN-LAW (OF WOMAN)	4
List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	List-2023-1308-143	STEPFATHER	5
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-118	GRANDMOTHER	7
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-125	AUNT	5
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-126	MATERNAL AUNT (MOTHER'S SISTER)	3
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-127	PATERNAL AUNT (FATHER'S SISTER)	9
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-133	FATHER-IN-LAW (OF MAN)	7
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-134	FATHER-IN-LAW (OF WOMAN)	5
List-2023-1308-135	MOTHER-IN-LAW (OF MAN)	List-2023-1308-136	MOTHER-IN-LAW (OF WOMAN)	34
